"Sınıf","Tweet"
"arama-kurtarma ","Enkaz altındaki 2 arkadaşımızdan haber aldık sağ olduklarını ve binanın yangın merdiveni tarafında olduklarını söylediler Hatay / Antakya Cumhuriyet mah. Gündüz Cad. Bostan Sk. No 1 yeşilyurt apartmanı lütfen acil şekilde yardım edilmesini talep ediyoruz. Lütfen yardım edin !!!!! "
"arama-kurtarma ","Nurdagi akbank yanındaki 4 katli bina yerle bir oldu göçük altında kalan 4 kişiyi tanıyorum resul Demirdelen lafite Demirdelen ve 3 çocuğu"
"arama-kurtarma ","ANTAKYA / HATAY Kazazede(Causalty): Ceren / Nurten / Özge Atılgan Cebrail Mah. Rüstem Tümer Paşa Cd. Belli Apt. Kat 4 Özge ve Nurten göçük altında Emlakbank Evleri 1. Kısım 6-E Blok Kat 2 Ceren göçük altında Enkaz başındaki kişi Sadık Anıl Atılgan 0532 546 7886 teyit: 16.06 "
"arama-kurtarma ","Aynur Basık Akevler Mah. 432. Sk. Rüya Apt. Kat:4 No: 9 Bedii Sabuncu Ortaokulu Karşısı Antakya/ Hatay Enkaz Başındaki Kişiler: Atakan Burç 553 472 69 22 Burak Abbasoğulları +90 538 319 19 06 Arama kurtarma ekipleri olay yerinde çalışıyor."
"arama-kurtarma ","2 KiŞİ KEPÇEYLE ÇIKABİLDİ YAN BİNAMIZDAKİLER İÇİN İTFAİYE GEREKLİ. BINA YANA DOĞRU ÇÖKMÜŞ KENDİ İMKANLARIYLA HAREKET EDEMİYORLAR LÜTFEN İTFAİYE AFAD ULASABİLEN YÖNLENDİREBİLİR Mİ #deprem #AFAD #enkazaltındayım #hatay"
"arama-kurtarma ","Hatay Antakya Tekel Caddesi Çalışanlar sitesi MANOLYA APT KAT 2 Acil yayın bir arkadaşımın çağrısı.#acil #hatay #antakya #earthquake #Diyarbakir #Kahramanmaraş #Gaziantep #deprem"
"arama-kurtarma ","Hatay Pasha Restourant tarafı enkaz altında kalanlar var @AFADBaskanlik #hatay #kahramanmaraş #DEPREMOLDU #deprem"
"arama-kurtarma ","Lütfen uçak istiyoruz Marmaris in her yeri yanıyor yardım edin ya artık duyun sesimizi 13 uçak var deniyor nerede bu uçaklar 1 saat sonra helikopter de gidecek yine kaderimize baş başa kalacağız ne olur uçak gönderin 🙏🙏🙏"
"arama-kurtarma ","HATAY Esentepe mahallesi şehit nur aydın caddesi esen iki apartmanı giriş kat lütfen yardım edin iletişim numarasına ulaşılamıyor ELİF NUR KARAHAN 16 YAŞINDA ANNEANNESİ İLE BERABER HABER ALINAMIYOR #Hatay #Antakya #deprem #göçük"
"arama-kurtarma ","Marmaris Orhaniye köyü yanıyor yangın yerleşim yerlerine çok yaklaştı lütfen nolur yardım edin #havadanmudahaleistiyoruz #MARMARİSYANIYOR @bekirpakdemirli @OGMgovtr @TCTarim"
"arama-kurtarma ","ANTAKYA/ HATAY Gazi Mah.Adnan Menderes Cad.Cemil Çapar Apt. No:99 Enkazın Başındakı Kişi Mustafa bilgili 05332570999 Hasan Bilgili: 0 532 276 71 90 Afad, ekip vinç var ama 40 tonluk devam edemiyorlar.80-90-100 tonluk vinç gerekli. İhbar: 9 Şubat 16.17 Teyit : 16:54 "
"arama-kurtarma ","Abi ablamın bulunduğu yere hiçbir ekip gitmedi saatlerdir bekliyolar. Çevrede çok fazla ev yıkılmış ve insanların çoğu enkaz altındaymış. Vinç ve ekskavatör lazım yardım gerekiyor lütfen yardımcı olun "
"arama-kurtarma ","#marmaris cayır cayır yanıyor lütfen yardım edin .Acil hava desteği gerekli"
"arama-kurtarma ","ANTAKYA / HATAY Mehmet Pirinç Mustafa Pirinç SES VAR Armutlu Mah. Timur Sok. Kaya Apt. Enkaz başındakiler: Irmak Pirinç: 0539 299 0882 Nursel Bolat: 0541 267 5732 Acil vinç veya iş makinesi ihtiyacı teyit: 16.11 "
"arama-kurtarma ","Ali ongan Ahmet ongan Nazar sitesi bahçeli evler  mahallesi Trabzon caddesi dul kadir oğlu Kahramanmaraş  İLETİŞİM 05325273090  bu adreste ses var  IŞIK OLMADIĞI İÇİN MÜDAHALE EDEMİYORLAR "
"arama-kurtarma ","Marmaris Turunç yanıyor. Lütfen yardım edin!  @TCTarim @OGMgovtr  #havadanmüdahaleistiyoruz"
"arama-kurtarma ","SENA KARAKUŞ  MİMAR SİNAN MAHALLESİ 1114 NUMARALI SOKAK NO:1 MERKEZ ADIYAMAN HAYATTA ENKAZ ALTINDA!! SES TESPİT CİHAZI LAZIM JANDARMA VE AKUTTAN!!! "
"arama-kurtarma ","ANTAKYA/HATAY ACİL! Fatma Er- Ezgi Er Cumhuriyet mahallesi gunduz cad. bostan sok. yesilyurt apartmani no 1 kat 3 daire 7 Enkazin basinda Gungor Yuce 0506 569 86 36 ACİL ÇENE EKSKAVATÖR LAZIM OPERATÖR LAZIM TANIDIK VARSA YOLLAYIN "
"arama-kurtarma ","Gaziantep'ten Mersin'e gelmiş aile için giyecek(iç çamaşır,çorap,mont, pantolon,kazak) ve ayakkabı ihtiyacı vardır.Kıyafetler Small beden,ayakkabı kadin 36, erkek 39 numara.Viranşehir mahallesi Cengiz Topel caddesi İlkay sitesi C blok kat: 4/8 Mezitli/MERSİN 05303702758 Musa Bey"
"arama-kurtarma ","ANTAKYA / HATAY Enkaz başındaki kişi: Piya Sautoğlu 0538 633 3588 Kışlasaray Mah. Albay İzzet Miskin Cd. İnsel Apt. Enkaz altında ses, ekip ve vinç gerekli ihbar tarihi : 09/02/23 -- 14.30 teyit: 14.34 IŞIK VE SES DESTEĞİİİİ"
"arama-kurtarma ","ARKADAŞLAR AMACIMIZA YAVAS YAVAS ULASIYORUZ LÜTFEN AMA LÜTFEN VİNÇ LAZIM KEPÇE LAZIM EKSKAVATÖR LAZIM AZ KALDI BÜŞRA TÜRKÇAPAR VE AİLESİNE ULAŞICAZ LÜTFEN DESTEK OLUN #deprem #kahramanmaras @SenaSenerMusic @BabalaTv @haluklevent @ahbap @solcugazete @duygusalterorm"
"arama-kurtarma ","Ekskavatör vinç lazım. Zenginler mahallesi 40 asırlık Türk caddesi Antakya- Hatay . Hala enkazda yakınlarımız var. Lütfen videoyu izleyin ekipler bunlar olmazsa 2 Ayı bulur buraya girmemiz diyor. @AFADBaskanlik @DepremDairesi @murathaniq @CMYLMZ @RTErdogan @haluklevent #deprem"
"arama-kurtarma ","ONIKISUBAT / MARAŞ Ses var ısı var enkaz altında en az on kişi var Ebrar sitesi z blok haydarbey mahallesi Enkazın Başındakı Kişi Hatice gülaçtı 05347485460 Teyit Tarihi: 09/02/2023 20:21:27 "
"arama-kurtarma ","HATAY SES VAR Cumhuriyet mah cumhuriyet caddesi Hatay Antakya büyükşehir belediye sarayı bitişiği saray apt kat 8 no 33 ELİF FIRLAR, SEZEN FIRLAR, OSMAN FIRLAR Oğulları Egemen Fırlar kendi çabalarıyla enkazdan çıktı tüm aile üyelerine ulaşmanın kolay olduğunu belirtti. "
"arama-kurtarma ","ISKENDERUN / HATAY Kazazede(Causalty): Muhammed Kaplan Çay Mah. 5 Temmuz Cd. MCG towers, Ramada Oteli yanı Enkaz başındaki kişi ( Person at the head of the wreck): 0530 292 1581 "
"arama-kurtarma ","Marmaris Armutalan-Siteler Bölgesindeki yangın çok büyüdü. Bitti deniliyor ama bitmedi, hava yolundan ek yardıma ihtiyacımız var, her tarafımız yanıyor, sesimizi duyun duyurun. İnsan gücü bunun için yetersiz bize yardım edin!"
"arama-kurtarma ","Kuzenim ve kızı enkaz altında!!!! “Yeni mahalle 69 sokak parlak inşaat aprt Hassa/HATAY” acil yardım gitmesi lazım saatlerdir haber alamıyoruz yayalım nolur. #deprem "
"arama-kurtarma ","Samandağ’da ekip yok Hatay Samandağ Atatürk mah. Cumhuriyet cd. İsmail 0538 450 9741 Halenur Dibekli +90 (545) 907 42 93 "
"arama-kurtarma ","Yardım çağrısı: @AFADBaskanlik Antakya'da Gülay Öğütmen (56), Nedret Öğütmen, Cemil Öģütmen (24), Hamide Öģütmen (37), Cemil Öğütmen enkaz altında. Yakınları çaresiz. Adres: Kışlasaray mahallesi sırrı hocaoğlu sokak rana apartmanı no 11 askerlik şubesi yanı. ANTAKYA "
"arama-kurtarma ","ANTAKYA / HATAY Hamis Mertcan GÜLER 0538 490 9151 Akevler Mah. 432. sok. Torunlar Apt. no:8 içkapı no:7 susuz olduğu için bağıramadığını ama yaşadığını ihbar etmiş Konteyner ihtiyacı var, bölgeye seyyar tuvalet ve battaniye lazım."
"arama-kurtarma ","Adıyaman Merkez Alitaşı mahallesi Bozbey yolu Fatih apartmanı Fatih Dusungulu Esengul Dusungulu Ayşe Dusungulu enkaz altında Allah raziasi için yardım edin ulaşamıyoruz "
"arama-kurtarma ","Rukiye kaya güzel yali mahallesi yıkılan binadaydi haber alamıyorum #deprem "
"arama-kurtarma ","Yavuz Selim mahallesi abdulmusa caddesi yunuskent apartmani Adliye sarayi arkasi adiyaman Teyzem ve ailesi enkaz altındalar. Lütfen adresi paylaşalım "
"arama-kurtarma ","Gaziantep/ nur merkez postanesi iki arka sokağı ismet coşkun apartmanı aylın yıldız uğur yıldız ve üç çocuğu göçük altındalar ekip yok lütfen acil yardım binanın altında çok sayıda ses var yetişin "
"arama-kurtarma ","ANTAKYA DEFNE HATAY ENKAZDAN SES GELDİ BİR BİNA DOLUSU İNSAN LÜTFEN YARDIM EDİN Hatay Sümerler mahallesi harbiye caddesi belediye evleri A3 blok Defne/Hatay AFAD LAZIM LÜTFEN YARDIM EDİN!!!! Çağatay +90 544 271 56 64 "
"arama-kurtarma ","Piri reis mah. Yaşar Doğu cad. No :26 Eda apt. B blok kat:3 daire:7 iskenderun da göçük altındalar #deprem Deprem sonrası yapılan açıklamalar ve raporlar."
"arama-kurtarma ","ANTAKYA / HATAY Serkan Ege Ürgen paşa Mah. 3100 Sok. Gündüz Apt. zemin kat gri simli 5 katlı ikinci kata kadar çökmüş bina Antakya belediyesinin iki sokak ilerisi, Kom binasının yanındaki sokakta. Enkaz Başındaki kişi Sabri Gündüz 0532 236 2004 ihbar: 9/2/2314.49 teyit: 15.06 "
"arama-kurtarma ","Bozkurt ilçesinde meydana gelen büyük sel felaketinde, bölgedeki arama-kurtarma ekipleri yardıma ihtiyaç duyuyor. Lütfen destek olalım! #SelFelaketi #Yardım"
"arama-kurtarma ","İzmir de duyumlar ve gelen görüntülere göre SEL vahim durumda. Esnaf ve araçlar bitmiş durumda. Acil yardım edilmesi gerekiyor. İzmir KIRMIZI ALARMDA 🚨 #izmir #sel #izmirdeprem #izmirsel #acil #yardım #"
"arama-kurtarma ","05313412029 Bu numara üzerinden kayıp ihbarlarınızı ve size hala yardım gelmedi ise yardım çağrısında bulunabilirsiniz 🙏 Sadece acil çağrılar  @ihhinsaniyardim #Kastamonu #kastamonubozkurt #bartin #Sinop #sinopayancık #selfelaketi #BozkurtSelAltında #bozkurtyokoluyor"
"arama-kurtarma ","Son yılların büyük sel felaketi. Koca ilçe yok olmuş durumda. ACİL AFET BÖLGESİ İLAN EDİLMESİ GEREKİYOR. Bebek cesetleri poşetlere koyuluyor, yüzlerce kayıp  ve can kaybı var. Nolur ACİL YARDIM edilsin. #selfelaketi #bozkurtyokoldu #BozkurtSelAltında #Kastamonu #kastamonubozkurt"
"arama-kurtarma ","Şükrü Genç başkanın canlı yayınında söylediler , 500' e yakın kayıp ilanı varmış...😪😪 #bozkurtyokoldu  #BozkurtSelAltında  #bozkurtkayıp"
"arama-kurtarma ","Afet bölgesinde durum çok ciddi, sesimizi duyurabilmemiz için hepimizin duyarlı olması lazım. Kayıp insanlar var tüm Bozkurt yok oldu bir ekmek çıkaracak fırın bile yok, yardım şart #bozkurtyokoldu #BozkurtSelAltında #KastamonuAfetBoelgesiİlanEdilsin #selfelaketi"
"arama-kurtarma ","Sel faciası Medya tarafından ne kadar doğru aktarılıyor tartışılır.  Şu anda 27 can kaybımız var. Sadece Bozkurt'ta yüzlerce kişi kayıp. Durum tahmin ettiğimizden çok daha feci.  Bozkurt'un acil yardıma ihtiyacı var #BozkurtSelAltında  #Kastamonu"
"arama-kurtarma ","Bozkurttan geçici görevden gelen abladan öğrendiğimiz kadarıyla 1000'den fazla kayıp varmış. Lütfen artık yardım çığlıklarımızı duyun!! #bozkurtyokoldu #BozkurtSelAltında #BozkurtAfetBolgesiİlanEdilsin"
"arama-kurtarma ","KAYIPLAR!! 800'ün üzerinde kayıp olduğu söyleniyor 😢😢 Umarım doğru değildir  #bozkurtyokoldu #selfelaketi  #Bozkurt  #BozkurtSelAltında  #bozkurtyokoluyor  #BozkurtAfetBoelgesi"
"arama-kurtarma ","ölü ve kayıp sayısının çok fazla olduğu söyleniyor. kastamonu'ya acil destek. #BozkurtSelAltında #KastamonuAfetBölgesiİlanEdilsin"
"arama-kurtarma ","Yusuf Etiker 3 gündür haber alınamıyor Hayrullah mahallesi 33016 sokak Nur apartmanı kat 1 Kahramanmaraş/Onikişubat Ejder Sarı 05428183906 Yetkililer depremle ilgili açıklamalarda bulundu."
"arama-kurtarma ","ÖLÜ SAYISI ÇOK FAZLA! Lütfen yardım edin! #bozkurtselfelaketi "
"arama-kurtarma ","#bozkurtyokoldu yüzlerce insan kayıp yüzlercesi de öldü. Cansız bedenler sahillere vuruyor. İnsanlık dramı yaşanıyor. Lütfen yardım edin #sel"
"arama-kurtarma ","Acill yardım #bozkurtyokoldu temel ihtiyaçlarını temin edecekleri tüm işletmeler sular altında kaldı. lütfen yardım edin #sel"
"arama-kurtarma ","Nurcan Yaman Bekir Yaman Akevler mah Ayşe fitnat hanım cad no 47 Fırat apt ünlem kırtasiye yanı Has kuruyemiş üstü kat 2 no 6 Hatay/Antakya Teyzesi 05422184637 Ses geliyor Deprem sonrası yapılan açıklamalar ve raporlar."
"arama-kurtarma ","Henüz bu 5 katlı enkaza müdahale eden olmamış.  Lütfen şu adrese ulaşın… Adres: Siteler mahallesi 2024 sokak daire no 17, Mehmet Akif Ersoy ilkokulu batısında Adıyaman / Merkez #deprem "
"arama-kurtarma ","6 kişiyiz oturma odasında her an duvarlar üzerimize düşebilir #deprem "
"arama-kurtarma ","#deprem #hatay Ailem enkaz altında yardım edin"
"arama-kurtarma ","The Güçlü Bahçe Towers The Cebrail, Sht. Py. Üst. M. Ali Demirbüken Cd. No:2, 31030 Antakya/ Hatay Serife Yardimcioglu, Hanifi Yardimcioglu, ismet Demirkol Enkaz altindadir. #afad #afaddeprem #hatay "
"arama-kurtarma ","8 aylık hamile,2 yaşında lösemi hastası cocuk Enkaz altındakiler: 195880336516 Tuğba Özkaya 35983429890 Kemal Özkaya YAVUZ SELIM MAHALLESI GAZILER CADDESI 38/15 İSMET COŞKUN APARTMANI (PAZAR KARSINDAKO SARI APARTMANI) NURDAĞI/GAZİANTEP "
"arama-kurtarma ","enkaz başında Sezai Akyüz  0532 332 29 07  Yavaş ilerliyormuş çok "
"arama-kurtarma ","Ayşe erikli Yumaklicerit bağlar mahallesi sekili küme evleri no 44 Pazarcık Kahramanmaraş Enkaz başındaki kişi: Nur Özdil 05464651618 Deprem sonrası bölgeden gelen bilgiler güncelleniyor."
"arama-kurtarma ","Sel ani gelmiş. Yıkılan bir sürü bina var. Boşaltılması imkansız Türkiye nin unuttuğu yer Bozkurt ta felaket tahmin edilenin çok üstün de Yardım edin #bozkurtyokoldu"
"arama-kurtarma ","Elektrik yok telefon hatları yok  sevdiklerimize ulaşamıyoruz lütfen yardım edin #bozkurtyokoldu #sel"
"arama-kurtarma ","Caresiz kaldik nolur yardim edin #bozkurtyokoldu"
"arama-kurtarma ","#bozkurtyokoldu @TC_icisleri @RTErdogan bölge insanı yüzlerce insan kayıp dior yardim istiyorlar sel götürdü lütfen lütfen yardım edin"
"arama-kurtarma ","#bozkurtyokoldu Kastamonu Küre ersizlerdere elektrik yok su yok çamur akıyo yaşlı annem babam köyde yollar çökmüş ulaşım yok yardım edin lütfen sel bastı"
"arama-kurtarma ","gündem nasıl futbol veya futbolcular olabilir şu an gündem bu #bozkurtyokoldu mahvoldu sinop kastamonu bartın mahsur kalan insanlar var  elektrik yok su yok heyelan tehlikesi var sinop türkelinde köylerde mahsur akrabalarımız var halen kurtarılmadılar lütfen yardım edin #sel"
"arama-kurtarma ","Yollar kapali sel devam ediyor.. Yardıma ihtiyacı olan insanlarda olabilir daha çok yardım gitmesi lazım .Lütfen rt yapın gündemde kalmasına yardim edin.#bozkurtyokoldu"
"arama-kurtarma ","Bozkurt tarihindeki en şiddetli sel felaketini yaşandı. Yardım edin. #bozkurtyokoldu"
"arama-kurtarma ","Insanların çok acil yardıma ihtiyacı var !!! #bozkurtyokoldu #BozkurtSelAltında"
"arama-kurtarma ","Kazazede isimleri: Nafiye Çiriş Açık adres (Apt no dahil):  Sıratut Mah. Eski otogar yanı Merkez/Adıyaman Enkazın Başındaki Kişi: Haci Bekir Çiriş İsim soyisim: Hacı Bekir Çiriş (Oğlu) Tel no: 0530 233 06 43 "
"arama-kurtarma ","Çok acil yardım lütfen  Ayşin caz Serkan caz Alya defne caz (10 aylık) Furkan çelik Trabzon bulvarı menderes mahallesi ağaoğlu sitesi b blok no127 kat 5 dulkadiroğlu kahramanmaraş 4 kişi göcük altında aralarında 10 aylık bebek var lütfen yardım edin ."
"arama-kurtarma ","HATAY Çay mahallesi Osmangazi caddesi steel towers önü eko home arkası Orcan apartmanı kat: 1 eko home arkasında küçük park diye bilinen bir yer var oraya kepçe yardımı gerekiyor. Ses geliyor ama ekipman yeterli değilmiş Iskenderun/hatay +90 (534) 877 25 39 +90 (537) 608 58 70 "
"arama-kurtarma ","Hatay / Antakya Kuponpark karşısı Babalar Mobilya üstü enkaz annanem enkaz altında acil yardım #deprem #afad #afadhatay #enkaz "
"arama-kurtarma ","ANTAKYA /HATAY Cumhuriyet mah. Adnan menderes cad madanoğlu apt. No:9 kat:5 Enkaz başındaki kişi ( Person at the head of the wreck): Mustafa Yarar 05438738382 Acil vinç ihtiyacı (Urgent crane need) canlılar, ses (alive!) TEYİT SAATİ(confirmation): 16:15"
"arama-kurtarma ","Armutlu mah. Gündüz CAD söğütlü sk Yusuf Özer apt Antakya/hatay. 3 çocuklu aile enkaz altında #deprem "
"arama-kurtarma ","Adıyaman sümerevler mh. Sümer konutları yıkılmış hiç bir yardım ekibi ulaşmamış enkazda yakınlarım var. yardım gönderin lütfen. ."
"arama-kurtarma ","SEDANUR KÜÇÜKER VE AİLESİ ALİTAŞI MAHALLESİ 1248 SOKAK UMUT APARTMANI B BLOK NO 1 KAT 3 NO 15 ADIYAMAN/MERKEZ Cihangir Kucuker (abisi) +90 505 359 94 54 BÜYÜK VİNÇ GEREKLİ ENKAZDAN SES GELİYO "
"arama-kurtarma ","ANTAKYA / HATAY Kazazede(Causalty): Helin Okay Süleyman okay Umut Okay Nehle Okay Odabaşı Mah. Farklı Yaşam Rende Sitesi B blok kat 3 daire 14 Nurcan Yoksel 0531 469 0249 teyit (confirmation): 15.50 "
"arama-kurtarma ","Yardım çağrısı: Hatay Barosu mensubu meslektaşımız Av. Büşra Ekmen, eşi Mehmet Ekmen ve 5 yaşındaki kızları Esmira enkaz altında. Adres: Cebrail Mah. Atatürk Cad. Ayça Apt. Antakya/Hatay "
"arama-kurtarma ","Zehra Bayraktar, Yasin Bayraktar 1779.Sokak No.8 Beyza iş merkezinin karşısı NARLICA/HATAY Hakan Taflı,Ayşe Ulaş / Enkaz 0552 545 2958 "
"arama-kurtarma ","Teyzem ve eniştem ses veriyor, kuzenimden ses yok. Enkazı kaldırmak için henüz ulaşan yardım yok. Cumhuriyet Bulvarı, Kiraz Apt (B) - Müftülük karşısı, Merkez, Kahramanmaraş #deprem "
"arama-kurtarma ","Antakya odabasi mahallesi ugurmumcu sokak akademicity A blok 4.katta oturan annem babam enkazda yardım istiyorlar .herkes kendi yakınına yardım ediyormuş onların orda kimsesi yok yardım istiyorlar ne olur yardm edin ne olur ben şehir dışındayım elim kolum bağlı Allah rızası için "
"arama-kurtarma ","ACİL YARDIM #DEPREMOLDU #deprem #Hatay"
"arama-kurtarma ","Samandağ/Hatay Atatürk mahallesi yeşil sokak no 9 Shell petrol arkası aileler enkaz altında "
"arama-kurtarma ","Enkaz altında 5 kişilik aile Cevdetpasa mah. Ziraat sok. Zümrüt apt. İslahiye/ Kahramanmaraş halime demir 546 588 35 32 bekir demir 534 830 79 35 "
"arama-kurtarma ","Batuhan Durmuş Karacaoğlan Mah. 39038. Sok. 17/1/1 Onikişubat 46 Kahramanmaraş Enkaz başındaki kişi : Elif Yıldırım  05528934940 "
"arama-kurtarma ","Akevler Mahallesi 424.Sokak Melis Apartmanı B Blok ANTAKYA/HATAY NADİRE TÜL ALİ TÜL Bina çökmüş haber alamıyoruz lütfen yardım edin #deprem "
"arama-kurtarma ","MEYDAN MAH. YAŞARDOĞU CADDESİ NO:92 SAHİL APT. B BLOK KAT:1 DAİRE 25 HATAY / İSKENDERUN yardım gitmemiş, bekliyorlar #deprem #ACİL #iskenderun #SONDAKIKA "
"arama-kurtarma ","Mahmut Arıman (54) Kışlasaray Mah,Fevzi Çakmak Cad,Insel Apt(Meris kuaför binası) Hatay/Antakya Enkaz başındakiler: Atilla Aytun :05304016641  Ilgın Arıman (05325714595) "
"arama-kurtarma ","SES VAR GÜNCEL Odabaşı mah 1027. Sok Bulut Apt No:3 Kat:1 Daire:3 Antakya/HATAY teyitli bilgi fakat Neslihan BALABAN(Antakya Akademi Hastanesi hemşiresi) Eşi Mehmet BALABAN ve Çocuğuna ulaşamıyoruz. "
"arama-kurtarma ","Merhaba arkadaşım ve ailesi Malatya yaşıyor ama haber alamıyorum Malatya Doğanşehir sürgü mahallesi Bağlarbaşı caddesi no 28 bölgede olan ekipler yardımcı olabilir mi nolur #deprem"
"arama-kurtarma ","arkadaşım ailesiyle beraber enkaz altında kalmış ailesinden haber alamıyor bacaklarını hissetmiyormuş!! Fatih caddesi 3.varlık sokak Tuğba apartmanı,1.kat hatay KAYRA YILMAZ 05052322813 iletişim numarası da bu şekilde 7-8 saattir enkaz altındalar "
"arama-kurtarma ","Batuhan bahadırlı Nazan bahadırlı General Şükrü kanatlı mahallesi Atatürk caddesi çevre ve şehircilik müdürlüğü çaprazı Cem ApartmanıAntakya/ HatayEnkaz başındaki kişi: Hülagü bahadırlı 532 556 84 78 "
"arama-kurtarma ","bozkurt selde arabada mahsur kaldık yardım edin mavi evler sitesi#BozkurtSel"
"arama-kurtarma ","Abimin arkadaşı Malatya Avşar otelde enkaz altında ailesi Hatayda yolları kapalı olduğu için gelmiyorlar lütfen yardımcı olun ismi EMRE EROL Malatya Avşar otelde enkaz altında. "
"arama-kurtarma ","Hamza Kölemen Dilek Kölemen Emine Kölemen Muhammed Ali Kölemen Atatürk Cad. Seyoğlu Apt. No: 79  Merkez/ Hatay Enkaz Başındaki Kişi Mehmet Kölemen  +90 544 971 15 58 "
"arama-kurtarma ","ARKADAŞLAR FATİH CADDESİ CEBRAİL MAHALLESİ CENK APARTMANI ANTAKYA/HATAY HALAM BABANNEM ENKAZ ALTINDA HABER ALAMIYORUZ SAATLERDİR SABRİYE NURSAL-ŞÜKRİYE NURSAL YAYALIM ACİL YARDIM EDİN LÜTFEN #deprem #hatay "
"arama-kurtarma ","MARAŞ ELMALAR KÖYÜ. TÜM KÖY YIKILMIŞ.BİR ÇOK KİŞİ ENKAZ ALTINDA. LÜTFEN YARDIM EDİN. TÜM KÖY YIKILMIŞ YARDIM EDİN. #deprem "
"arama-kurtarma ","ONIKISUBAT / MARAŞ Kazazede(Causality): Doğan Ok 0535 363 1600 Şehit Abdullah Çavuş, Şubat parkı yanı, türk telekom karşısı, Alparslan Türkeş Bulvarı Penta Park D konutları 12 46050 Enkaz başındaki kişi ( Person at the head of the wreck): Mustafa Ok 0532 648 5874 confirmed"
"arama-kurtarma ","General Şükrü kanatlı mahallesi marangoz Osman bozkır sokak terzi Yalçın sol çaprazı Göçük altında kalanlar: Zernişan Eryılmaz Sabahiddin Eryılmaz Mehmet Yalçın us. Göçük başında irtibatı : 05319254488 "
"arama-kurtarma ","Haluk bey Kahramanmaraş Cumhuriyet caddesi Yenişehir mahallesi Kiraz apartmanı B blok Kibar ÖZDEMİR canlı ve kurtarılmayı bekliyor göçük altında… Yeterli yardım gitmiyor. Kızı başka yerde annesine ulaşamıyor annesi yaşlı ve solunum sıkıntısı var ACİL!!!!! "
"arama-kurtarma ","Akevler Mahallesi, Şehit İrfan Fansa Sokak, Mertkan Apartmanı, B Blok, Antakya/Hatay Eda Özdemir (31 yaşında) Ülkü Özdemir (6 yaşında) Berk Özdemir (11 aylık) Miyeser Şahin (Eda'nın annesi) enkaz altındalar. @haluklevent @Ahbap_Hatay @AFADHatay @ahbap @DepremDairesi "
"arama-kurtarma ","Turgut Reis Mahallesi Sakarya Caddesi No: 57 Adıyaman / Merkez Enkaz altında en az 5 kişi var acil yardıma ihtiyaç var. AFAD ekipleri yokmuş. Sungur Kerem Gezergün "
"arama-kurtarma ","HATAY Sümerler mah. kooperatif evler A3 blok Hatay Ayşegül Kuseyrioğlu İsmail Kuseyrioğlu Kızları Zeynep 9 yaşında Nuriye Ersoy enkaz altındalar. enkazdan sesler geliyor "
"arama-kurtarma ","Şanlıurfa Mehmet Akif Ersoy caddesi. Enkaz altında çok sayıda kişilerin olduğu söyleniyor. #şanlıurfadeprem "
"arama-kurtarma ","Hasan Karafakı. Depremin ilk anından beri annesiyle göçük altında. HİÇ BİR yardım gelmemiş. Adres: General Şükrü Kanatlı Mh. Yüzbaşı Asım Cd. Malatya apt. SUADIYE KAFENIN USTU HATAY / ANTAKYA "
"arama-kurtarma ","Elif YAŞAR(8 YAŞINDA ) Enkaz altından çıkmadı. Dumlupınar mah. 266 Sokak ÖzAltın Apartmanı ABlok 4. kat İskenderun / Hatay Elif’in annesi 0531 735 71 37 Depremle ilgili basın toplantısı düzenlendi."
"arama-kurtarma ","Allahini seven yardim etsin enkaz altinda kaldimm Bacagimi hissetmiyorum Telefonum cekmiyor Elbistan kahramanmaras can sokak Allahini seven yardim etsin Kollarimi acamiyorum lutfen Elbistan ceyhan mahallesi can sokak No 18 "
"arama-kurtarma ","Mari Tadrasgil (anneannesi) Kışlasaray Mah. M. Gassan Seyfettin Cd. 1. Ulus Sok. Piya Apt. Kat:1 (Vilayet Karakolu Karşısı)  Antakya/ Hatay Enkaz Başındaki Kişi: Mari Tadrasgil  Tel no:05066464304 "
"arama-kurtarma ","Ürgenpaşa mahallesi 16. Sokak Murat apartmanına acil yardım #deprem #Hatay"
"arama-kurtarma ","anneannem dayım kimseye ulasamıyoruz armutlu mahallesi gündüz caddesi söğüt sokak #deprem #hatay #antakya"
"arama-kurtarma ","Doğukan Dedeağaç kendisi asker arkadaşım, Hatayda yaşıyor, enkaz altında kaldığı bilgisi var. Lütfen yayalım, daha fazla kişiye ulaştıralım. #deprem #Malatya #Kahramanmaraş #Gaziantep #Hatay #Diyarbakir"
"arama-kurtarma ","Turgay Akben - 05394109881 Atilla Akben-  05359296821 Mine Akben -  05365682100 Mesut Akben-  05323141361 Hayrullah Mahallesi Malik ejder caddesi birgul apartmanı (maras dentin yani) Kahramanmaraş Asya Şimal Odabaşı 0545600967 Apartmandan deprem aninda cikabilen olmamis Hala göçük altindalar diye biliyoruz acil yardim lazim "
"arama-kurtarma ","Cebrail, Cumhuriyet Cd. 8-14, 31040 Antakya/Hatay SARAY BAKLAVA ÜSTÜ BİNADAKİ ARKADAŞIMIZA ULAŞAMIYORUZ ACİL RETWEET YAPALIM YAYALIM. #deprem #hatay #afad"
"arama-kurtarma ","12) Yavuz Selim Mahallesi 627 sokak no:3 Adıyaman / Merkez enkaz altında insanlar var AFAD yokmuş yardım lazım acil!!!! #DEPREMOLDU "
