"Sınıf","tweet"
"sel","Siz varya harbi hadsiz ve utanmazsınız barış yarkadaş izmirde dün sel suyundan 2 kişi vefat etti karakteriniz bunu sölemeye neden el vermiyor terbiyesizler sizi"
"sel","İzmir yağmur sel su baskını koku vs konuşuldu peki izmirde yağmurla birlikte fışkıran HAMAM BÖCEKLERİ yeteri kadar konuşuldu mu, sanmam…"
"sel","afedersiniz, izmirde daha fazla sel, ağaç kopması, çatı uçması vs. olmayacaksa yağmur biraz daha yağabilir mi rica etsem?"
"sel","10 dk yağmur yağdır izmirde şehri sel götürüyor"
"sel","Estetik yağmur fotoğrafları hep ankarada çünkü izmirde tek bir yağmur damlasında sel oluyor yoksa izmir dayımdır çünkü"
"sel","ankarada sel varsa altyapı yoksa kaldırmıyorsa sanane ! izmirde belediye yoksa banane! istanbul perişansa ekremene! seçmen hizmet istemiyorsa eş dost soygununa razıysa kimene!"
"sel","izmirde sağlam sel loading gibi bi ortam oluştu"
"sel","ulan sürekli sel basan izmirde bundanim olmazsa varya  bende istiyom"
"sel","Acaba hangi buyuksehir hangi belediye mazgal temizliği yapıyor izmirde aynı anında sel"
"sel","Her kış izmirde sel olduğundan haberin yok herhalde"
"sel","Bu gün izmirde sel oldu yollar tıkandı ulaşım durdu, sen de bunu bal gibi biliyosun zaten, bi fıto daha vardır elinde öuhtemelen haftaiçi saat 2 de ıynanan maça ait:)"
"sel","sorun beledıyenın akpartı veya chp lı olması degıl.benzer olayların kendı beledıyelerınde olunca tepkısız olmaları.neden kafanız buna basmıyor acaba?orduda her yıl sel olur seslerı cıkmaz ama ızmırde olunca hepsı baslar becerıksız beledıye dıye.bunu gormemek ıcın kör olmak gerekl"
"sel","İnsana değer vereni seçiyorlar öyle mi? İstanbul sel oldu, kardan yollar kapandı, izmirde sel oldu, İzmir yıllardır pislik kokuyor alt yapı sorunu var. Kim kime ne kadar değer veriyor. Ya da kim koyun ya da Yunus belli.. Dürüst olun şerefli namuslu olun. Herkes size hal verir."
"sel","Çok farkları yok sel olduğunda izmirde böyle oluyor ve kent planlamaları binalar birbirinden farksız"
"sel","Trabzonluyum izmirde yaşıyorum kardeşim her yağmurda sel olup taşıyoruz,kentsel dönüşüm lazım deprem bölgesi burası konak çevresine bakın evlere 50 yıllık evler gecekondu"
"sel","izmirde her yer sel oldu ağlıcam durur musun yağmur"
"sel","ya tamam güzel yap tabi de videoda ne var ki farklı ne söyleşmişsin. cidden izmirde x e y denir körfez sel trafik. şunu herhangi bir yoldan geçen adama sor zaten sayacağı ilk 3 şey bunlar olur. ne verirsen alacak kendi kitlenden başka kim güler buna?"
"sel","izmirde alt yapı sorunu yok mu? nerede yaşıyorsun kardeş sen mavişehir desem sel basıyor hayırdır yani?"
"sel","Bilmiyorsun konuşma, iirde örnekköy, uzundere, aktepe bunun gibi birçok yerde belediye kentsel dönüşümü gerçekleştirdi. Türkiye de yağmur suyu ve atık su gerçekleştiren ve bitiren izmir ve izmirde sel oluşmuyor yalan söyleme utanmaz ahlaksız"
"sel","Ayni duruma ağustos ayında şahit olmuştum izmirde. 2 gecenin sonunda sel vurdu İzmiri."
"sel","izmirde sel oluyo adam küresel ısınmaya suç atıyodu hahaha"
"sel","5 senedir izmirde öğrenim görüyorum yağmur çiselese sel oluyor ve ne hikmetse her seferinde tunç soyer başkanım bir yerlerde dans ediyor oluyor"
"sel","Hani bugün izmirde sel olucaktı heryer ateş gibi"
"sel","Bu haber olmaktan çıkmalı, Yağmur yağınca izmirde sel olmasa haber olmalı."
"sel","Ya abi izmirde'ki kazada iki yurttaşımızı kaybettik.. Sürekli ( Gediz elektrik ) 'i suçluyoruz.. Peki; Belediyenin hiç mi sorumluluğu yok..? Daha ilğinç'i belediyeleri seçenlerin hiç mi sorumluluğu yok..? Ya çok sayın İzmir ahalisi şunu demedimi; CHP'li olsunda oduna oy veririm, terligi koy ona oy veririm DEMEDİLERMİ Bunu bal gibi bilen CHP'li adaylar  çalışılmasına gerek yok zaten mecbur bize oy verecekler DEMEDİLERMİ Bu bağlamda soruyorum ""gerçek suçlular kim"" acaba...?"
"sel","Kahramanmaraş'ta sel felaketi. Bir kadın 2 çocuk sel baskını sonrası evlerinde hayatını kaybetti. Sele kapılan bir vatandaş yaralı olarak kurtuldu."
"sel","Şırnak'ta sel felaketi! 2 vatandaş selde sürüklendi: Şırnak’ın Cizre ilçesinde şiddetli yağış sonrası oluşan sel felaketinde vatandaşlar sürüklendi. http://dlvr.it/T4Rtpg #Asayiş"
"sel","Kahramanmaraş'ta sel felaketi. Bir kadın 2 çocuk sel baskını sonrası evlerinde hayatını kaybetti. Sele kapılan bir vatandaş yaralı olarak kurtuldu."
"sel","türkiye yüzyılında türkiyede doğduğun için son nefesinin ve yol ortasındaki cesedinin videosunu yüzbinler izler.yolda su birikintisine basarsın,devletin tüm kurum ve kuruluşları işbirliği içinde senin failin olur.Elektrik kaçağı değil,sel değil hukuksuzluk öldürdü bu iki insanı"
"sel","Karayolları 7.Bölge Müdürlüğümüzün ekipleri ve yüklenici çalışanları 2021 yılındaki sel afetinden zarar gören Ayancık-Boyabat yolunda rehabilite amaçlı asfalt çalışmalarına devam ediyorlar. İşçi kardeşimlerimize teşekkür ederek, kolaylıklar diledik. #Ayancık #Karayolları"
"sel","İstanbul'da metro istasyonundaki su baskını görüntüleri 12 Temmuz 2024’teki yağıştan değil, Temmuz 2017'de İstanbul'da yaşanan sel afetinden."
"sel","Afganistan dan beter haldeyiz, bıktık! CHP yönetimindeki Konak belediyesinin ihmali sonucu iki vatandaşımız malesef hayatını kaybetmiş. Sel sularından sızan elektrik akımına kapılan iki kişi olay yerinde vefat diyor ve kurtarmaya ambulans bile giremiyor !"
"sel","İstanbul'u her kış sel basardı"
"sel","İzmir bld si yolda kazı yaparken kabloya zarar vermiş. Drenaj tıkalı veyâ hiç yok. Yağmur sel olmuş, hasar gören kablodan sel suyu elektriklenmiş ve 2 genç insanı hayattan koparmış. Katil kim?"
"sel","2 sene önce Urfada 15 insan öldü sel felaketinden onuda paylaştın mı rıfkı"
"sel","Heryer sel oldu şimşekler gümbür gümbür savaş çıkmış gibi"
"sel","yaw sen geri zekalımisin, kaçak akım rölesi neden devreye girmiyor , ne kadar yağmur sel olursa olsun kaçak varsa devreyi kapatmak zorunda... sorumlu bir numaralı TEDAŞ tüm güvenlik onlara ait"
"sel","Altına bir de birilerinin sırtından geçiniyorlar vs yazmış biri . Vatandaş karda kışta yollarda mahsur iken ya da sel afet yaşanırken üst düzey yönetici yurt dışında bilmem kaç paralık tatil yapıyordu. Cidden bunlar çok saf. 30 yaşında öğrenci bileti mi olur muhabbetindeler"
"sel","10.09.2009 Trakya'da bir gün önce yaşanan felaketin ardından sel, dün de İstanbul'u vurdu. Tarihinin en büyük sel felaketini yaşayan İstanbul'da tır sürücülerinin de bulunduğu 24 kişi hayatını kaybetti. 7 kayıp var.İki günde Tekirdağ ve İstanbul'da ki ölü sayısı 30'u geçti."
"sel","Vali Mehmet Fatih Serdengeçti, Tirebolu'da aşırı yağışlardan etkilenen bölgeleri ziyaret ederek incelemelerde bulundu. Yetkililerden durum hakkında bilgi alan Vali Serdengeçti, yaraların sarılması için çalışmaların hızlandırılması talimatını verdi. #Tirebolu #Yağmur #Sel"
"sel","Cizre'de yaşanan sel baskını sonrası vatandaşlar, kahvede 101 oynamaya devam etti."
"sel","Şırnak’ta sel basmasına rağmen okey oynamaya devam eden insanlar."
"sel","Ankara'da bir kişi, sel sularına çekpas ile müdahale ederek vatandaşlık görevini yerine getirdi."
"sel","Belediyelerin köpek maması, çorba, aşı gibi popülist politikalara kaynak aktarmasına karşı çıkmamızın sebebi bunların kötü şeyler olması değil Belediyeler işi olmayan şeylere kaynak aktarınca esas görevlerine para kalmıyor, sonra Ankara'da, İzmir'de sel olunca olanları görüyoruz"
"sel","Dubai'de bir uçak, sel nedeniyle pistte zor anlar yaşadı."
"sel","Sağanak yağmur sonrası Medine’de sel meydana geldi."
"sel","Sel'in en tehlikeli özelliği, çamurlu olmasıdır. Çünkü bu, suyun yoğunluğunu arttırır ve buna karşı koymak çok daha zor hale gelir."
"sel","Porsche Taycan, sel sularından bir hız teknesi gibi kurtuldu."
"sel","Samsun adayı İmren Nilay Tüfekci: Sel felaketleri ile gündeme gelen Mert Irmağı’nı tarihi köprüler, kafeler ve gezinti tekneleri ile cazibe merkezi yapacağız."
"sel","Suudi Arabistan'ın Medine kentinde yaşanan sel felaketi sebebiyle çok sayıda araç sel sularına kapılarak zarar gördü"
"sel","Sel felaketinin yaşandığı Birleşik Arap Emirlikleri'nin Dubai kentinde Flydubai'ye ait bir uçağın taşkın yaşanan pistteki zor anları cep telefonuyla görüntülendi."
"sel","Bu da şehre ihanetti, buna da son verdik. Yıllarca dere yataklarını değiştirdiler, buralara göz göre göre mahalleler kurdurdular; sonrası taşkın, sel. Şimdi dereler kendi yatağında aksın, felaketler olmasın diye milyarlarca TL yatırım yapıyoruz. İşte Esenyurt Haramidere."
"sel","Umman'da meydana gelen sel felaketlerinde ölü sayısı 19'a yükseldi."
"sel","Medine de sel felaketi"
"sel","Şanlıurfa Halkı Unutmadı !!! 15 Mart Sel felaketi ve Belediyenin ihmalinin yıl dönümü. Unutma!! Unutturma!! #Şanlıurfa"
"sel","15 /3/2023 'te kadim şehrimizin yaşadığı sel felaketinde yitirdiğimiz 17 vatandaşımıza rahmet diliyorum. Böyle bir acının yaşanmaması için yöneticilerede feraset diliyorum."
"sel","Öğrencilerimizin deprem,sel ve yangın gibi afet anlarında davranış biçimlerini, simülasyon uygulamalarıyla tecrübe kazanmaları için Bursa AFAD İl Müdürlüğünü ziyaret ettik.  Halime Hatun Yurdu"
"sel","15 Mart 2023 ... Geçen yıl bugün sel felaketi nedeniyle 17 canımızı yitirdik. Ve kimse sorumluluk üstlenmedi... Ne dönemin belediye başkanı ve önceki dönem başkanları, Ne de dönemin iktidar vekilleri ve önceki dönem vekilleri... Urfalılar, acılarıyla baş başa bırakıldı... Vefat eden kardeşlerimize Allah'tan rahmet, ailelerine başsağlığı ve sabır diliyorum. #Şanlıurfa"
"sel","15 Mart 2023 yılında Şanlıurfa merkezinde yaşanan sel felaketi ve etkileri hakkında basın açıklamamız."
"sel","Ordu, Samsun, Muş, Erzurum, Elazığ, Ağrı illerimizde meydana gelen sel felaketinden etkilenen tüm vatandaşlarımıza geçmiş olsun dileklerimi iletiyorum. Sel felaketi nedeniyle hayatını kaybeden vatandaşlarımıza Allah’tan rahmet, ailelerine sabır ve başsağlığı diliyorum. Mekanları cennet olsun."
"sel","Kastamonu'daki sel felaketi ile sevdiklerini kaybedenlerin baslari sagolsun Maddi kayiplari olanlara da gecmis olsun :( Su bebecik sel felaketinden kurtulmus. Insani hayatta tutan bu umutlar ve mucizeler iste..."
"sel","Düzce’de yaşanan sel felaketi sebebiyle mağdur olan tüm vatandaşlarımıza geçmiş olsun dileklerimizi iletiyorum, hayatını kaybeden vatandaşlarımıza da Allah’tan rahmet diliyorum. İBB arama, kurtarma ve yardım ekiplerimiz bölgede çalışıyorlar. Bu zor günlerde Düzce’nin yanındayız."
"sel","Bildiğiniz gibi yaz boyunca afetler yaşadık. Sizler de Ahbap’a bağış yaptınız Kuruşu kuruşuna fatura, makbuzuna kadar sizin adınıza bu yardımları ulaştırdık. Yangın ve sel felaketi dışında yapılan bağışların da nerelere kullanıldığının açıklamaları var aşağıda. Bilginize."
"sel","Ankara Büyükşehir Belediye Başkanı Mansur Yavaş, sel felaketi yaşanan Arhavi'ye 1 tır beyaz eşya (120 parça) gönderdi."
"sel","Ankara'da sel felaketi yaşanan İncirli Mahallesi'nin Muhtarı Bektaş Yener Çelik: ""Ankara Büyükşehir Belediyesi 3 yıl önce büyük mazgalları yaptı. Bu mazgallar olmasa daha büyük bir felaket olurdu."""
"sel","Ankara Büyükşehir Belediyesi: Akyurt sel felaketi bölgesinde 131 araç, 501 personelle gece gündüz çalışmaya devam ediyoruz. Tüm vatandaşlarımızın mağduriyetleri ile teyakkuz halinde ilgileniyor, yaraları birlikte sarıyoruz."
"sel","Salıpazarı’nda Sel Felaketi Sonrası Yaralar Hızla Sarılıyor"
"sel","Kaymakamımız Sayın Mustafa ÇELİK, Ayvalı Mahallesinde meydana gelen sel felaketi ardından mahallemizde incelemelerde bulunarak hane sahiplerinin sorunlarını dinledi."
"sel","Salıpazarı’ında yaşanan sel felaketi sonrası yarlar hızla sarılıyor https://haberhas.com/salipazariinda-yasanan-sel-felaketi-sonrasi-yarlar-hizla-sariliyor-105069.html"
"sel","Kars'ta Sel Felaketi: 7 Köy Sular Altında Kaldı https://sonsaathaberi.com/kars-ta-sel-felaketi-7-koy-sular-altinda-kaldi/1912/"
"sel","Erzurum'da Sel Felaketi İçin 'Kriz Toplantısı' #Erzurum #sel #kriztoplantısı"
"sel","Kars'ta sel felaketi: Sular altında kaldı! https://buff.ly/3WstGZX"
"sel","Kars'ta Sel Felaketi: İki Köy Sular Altında #sel #büyükoluklu #yukarıkotanlı"
"sel","Erzurum Oltu ilçesi Ayvalı mahallesindeki sel felaketi nedeniyle ekiplerimiz sahada vatandaşlarımızın yanında yer alarak Psikososyal Destek sağlamaktadır. Geçmiş olsun Erzurum Yaralarımızı birlikte saracağız"
"sel","3-4 gün önce Kırgızistan'da çok feci sel felaketi olmuş. Özbekistan 5 tır yardım yollamış. Bundan önceki sel felaketinde de Kazakistan yardım yollamıştı. Fergana vadisi için boşuna bereketli demiyorlar. Suya hasret coğrafyada suya doyan tek yer orası."
"sel","Rüya kısmı aynen dediğiniz gibi oldu, umarım bı sel felaketi olmaz, hayrolsun.."
"sel","Tüm şehirleri betona gömdüler..2 gr yağmur yağsa sel felaketi oluyor.."
"sel","Bundan 4 sene önce Avustralya'da kuraklığa sebep oluyor diye 10 bin deve öldürülmüştü. Sonra ne mi oldu? Avustralya büyük bir sel felaketi yaşadı. Uğruna hayvanları katlettikleri ""su"" felaketleri oldu. Halkımız o zaman bu katliama tepki göstermişti. +"
"sel","Heyelan Faciasında Acı Son: 10 Aylık Bebeğin Cansız Bedeni 5 Gün Sonra Bulundu: Erzurum-Artvin kara yolunda meydana gelen heyelan ve sel felaketi sonucu kaybolan 10 aylık bebeğin cansız bedeni, 5 gün sonra yapılan arama çalışmaları sonucunda… https://gercekgundem.com/guncel/erzurum-artvin-kara-yolundaki-heyelan-faciasinda-aci-son-10-aylik-bebegin-cansiz-bedeni-5-gun-sonra-bulundu-470793?"
"sel","Yıllardır olağan sorun haline gelen sel felaketi , ulaşım ve altyapı konusunda çaba göstermeyen ilgili kurum ve şahıslar ne yapıyor ? Kimisi gösteriş yapmak güneşli bir havayı seçip son model mercedes arabasıyla köylere gidiyor."
"sel","Geçmiş olsun Erzurum Oltu #selfelaketi"
"sel","Neden doğu Karadeniz için herhangi bir meteorojik uyarı yok... Büyük sel felaketi olabilir. Analiz raporları kırmızı gösteriyor. Herkes sessiz. Anlamadım bişi. Özellikle bu aksam ve cumartesi gecesi arası"
"sel","Bu köpekler serbestçe çocuk yaşlı parçalarken kimse dokunmadı, yaşamadığımız deprem,sel, göçük, erezyon felaketi kalmadı.... Bu sefer çocuklarımızı korumak için bu itleri toplayalım ki Allah ta bize acısın....."
"sel","Erzurum'da Sel Mağdurlarına Destek Devam Ediyor https://doguobjektif.com/erzurumda-sel-magdurlarina-destek-devam-ediyor #Erzurum #selfelaketi #manevidestek"
"sel","2005 yılıydı. New Orleans da sel felaketi yaşanmıştı. Kadın oradan aldığı parayı sel zedelere bağışlamıştı. Yanlış hatırlamıyorsam 150.000 dolar para almıştı."
"sel","Erzurum'da sel felaketi! Okulda mahsur kaldılar... Erzurum'da yaklaşık bir haftadır etkili olan ve yaşamı zaman zaman felç eden yağışlar Oltu'nun Ayvalı Mahallesi'nde de büyük zarara sebep oldu https://buff.ly/46cDJWj"
"sel","Erzurum'da sel felaketi: Okul, sağlık ocağı ve 10 ev hasar gördü"
"sel","Tekke Beldesi 10 Günde 4 Kez Sel Felaketi Yaşadı; Belde 2 Gün Susuz Kalacak"
"sel","Erzurum'da Sel Felaketi: Sele Kapılan Çocuk Aranıyor"
"sel","Erzurum’da sel felaketi: Otomobil ve traktörler sürüklendi, evler kullanılamaz hale geldi"
"sel","#Afganistan'ın Nangarhar bölgesinde yaşanan sel felaketi sonrası acil yardım ekibimiz hızlıca hareket geçerek, mağdur kardeşlerimize ulaştırılmak üzere sıcak yemek hazırlıklarını sürdürüyor."
"sel","Pasinler’de sel felaketi; yıktı geçti"
"sel","Kriz merkezinin sel felaketi mesaisi"
"sel","Erzurum Pasinler'de sel felaketi: Ev ve ahırlar yıkıldı, araçlar zarar gördü"
"sel","Erzurum'da sel felaketi yaşandı ""Epey bir maddi hasar gözüküyor"""
"sel","Erzurum Pasinler'de sel felaketi: Ev ve ahırlar yıkıldı, araçlar zarar gördü: ""Şu ana kadar 15 evin zarar gördüğünü bizzat kendim tespit ettim, bunun dışında ahırlar, depolar ve zirai aletler de sel felaketinde zarar görmüş durumda"""
"sel","Kars'ta Sel Felaketi: Köyde Büyük Hasar https://konyapostasi.com.tr/haber/karsta-sel-felaketi-koyde-buyuk-hasar-179208 #Kars #sel #köy"
"sel","Şehirdeyken "" Yağmur köylere yağsın buraya bi faydası yok "" diye dua eden bir adamım sen de beni öyle kabul edicen . Haksız mıyım şehirde yağmur sel felaketi başka bi faydası yok ."
"sel","Çingene diyarı okyanusa döndü Hindistan'ın Uttar Pradesh kentinde büyük bir sel felaketi meydana geldi. Yüzlerce ölü var."
"sel","izmir'de yaşananları konuşalım sorumlulardan hesap soralım, belediyeyi eleştirelim ama adamına göre muamele olmaz ankara'da sürekli sel felaketi yaşanıp insanlar boğularak can veriyo ama ne konuşuluyo ne hesap soruluyo"
"sel","Yağmur Felaketi: Elektrik Akımı Can Aldı https://kendinehas.net/haber/yagmur-felaketi-elektrik-akimi-can-aldi-1404.html #izmir #sel #elektrik, #ihmal"
"sel","#Antalya’da sel felaketi: Evleri su bastı, mobilyalar sel sularında yüzdü!"
"sel","İzmir'de sel felaketi: İzmir’de ev ve iş yerlerini sular altında kaldı #izmir Alsancak Karşıyaka #fırtına"
"sel","Bende Gümüldür’e geldim ! En az 5 kez aracın dörtlülerini yakarak emniyet şeridine çekmek durumunda kaldım.. Sis o kadar yoğun ki bazı yerlerde görüş mesafesi 5 metreden fazla değil! izmir’den çıkıştan itibaren yağmur yoğunluğu sel felaketi yaşatabilir! Geçmiş olsun Nil Hocam!"
"sel","İzmir'de Gök Gürültülü Sağanak Yağış Etkili Oluyor İzmir'de beklenen sağanak yağış kent genelinde etkisini iyiye hissettiriyor.Çakan şimşekler adeta geceyi aydınlatıyor Umarım sağanak yağış sonrası sel felaketi yaşanmaz #izmir #yağmur #sondakika #sondurum #sağanakyağış #sel"
"sel","Târihte Bugün (#TarihteBugün) 100 civârında insanın hayatını kaybettiği İzmir Sel Felâketi sonrası şehirden birkaç fotoğraf: 1. Fotoğraf: Haritada Tûfan Etkisinde Kalan Yerler 2. Fotoğraf: Murtake (Ege) Mahallesi 3. Fotoğraf: İzmir'den Bir Görüntü  25 Ekim 1930 #Tarih"
"sel","İzmir'de sel felaketi İzmir'in Balçova ilçesinde akşam saatlerinde etkisini gösteren sağanak yağış nedeniyle su taşkınları meydana geldi, çok sayıda araç sel sularıyla sürüklendi. Gö... #izmir #balçova #sel"
"sel","Izmir, istanbul, ankara yi unutmussun? Yazdigin yerlerdeki gercek sel felaketi ama istanbul izmir ankara altyapisizlikdan. Boyle taraf tutarsaniz suc ona buna atilir su camur at izi kalsini birakip gerceklere donseniz insangibi olsaniz ne olur"
"sel","Milyar yılda bir karşılaşılan sel felaketi izmire denk geldi, demekki kader planında buda varmış tüm izmir halkına geçmiş olsun"
"sel","Manisa'da sel felaketi tarım arazilerini vurdu https://salihlisektorgazetesi.com/59216/haber/manisa-da-sel-felaketi-tarim-arazilerini-vurdu.aspx #manisa #salihli #izmir #haber #haberler #gündem #sektorgazetesi"
"sel","Urla'daki sel felaketi yüzünden, izmir'deki okumuş aydın ışıklı vatandaşın onyillarca çektiği susuzluk neden acaba"
"sel","Sel yatağına yapılaşma yapın, gelsin sel bassın sonrada asrın felaketi deyip geçin. Bu zihniyei sandığın dibine gömmeye geliyoruz.."
"sel","Konuşacak çok şey var ama susuyorum. Bana söz söyle sana kim olduğunu söyleyeyim. Ahmet bey izmir istanbul 2 damla yağmurda sel felaketi yaşanırken nerdeymiş ? Neden belediye başkanları alt yapısını düzeltmemiş? Kentsel dönüşümde ne haldeler onu anlatsın bana"
"sel","Hilmi izmir sel felaketi içinde bi twit atsaydın ya ? Yoksa sildinmi twiti ?"
"sel","Bu sel felaketi hangi ilimizde gerçekleşmiştir. a) izmir b)istanbul c) ankara"
"alakasız","keske asure ayi oldugu gibi magnolia browni ayi da olsada komsular getirse"
"alakasız","Birazdan Maximin transferi bitti haberi düşerse kimse şaşırmasın"
"alakasız","Shrek 5 resmi olarak 1 Temmuz 2026'da vizyona girecek."
"alakasız","Kahramanmaraş Sütçü İmam Üniversitesi Tıp Fakültesi Çocuk Cerrahisi Anabilim Dalında kalan son öğretim üyeside ayrıldı. Bölüm KAPANDI."
"alakasız","bir yer bulalım, dünyadan uzak."
"alakasız","#viop akşam seansı yataya yakın % 0,07 negatif tarafta kapattı iyi geceler. #bist100"
"alakasız","yarın sabah aciklancakmis hayirlisi olsun #yks2024"
"alakasız","YÖK; Mimarlık, eczacılık, psikoloji, beslenme diyetetik ve bazı temel bilim programlarının kontenjanlarının düşürüleceğini açıkladı."
"alakasız","SON DAKİKA | Devlet üniversitelerindeki ikinci öğretim programlarının tamamının kapatıldığı açıklandı."
"alakasız","TFF Başkan adaylarından İbrahim Hacıosmanoğlu, seçimlere girebilmek için gerekli olan imza sayısını topladı!"
"alakasız","ÖZEL | Al Ahli ve Fenerbahçe, Allan Saint-Maximin'in kiralık transferi konusunda anlaşmaya vardı."
"alakasız","Lugano-Fenerbahçe, Şampiyonlar Ligi 2. Ön Eleme Turu ilk maçı yayın hakkını D-Smart satın aldı!"
"alakasız","Dün bir ses odasına girdim, ""Filistinli geldi"" dediler... Sakıncası yok, kim zorda ise oralı gönül, kim mazlum ise oralı..."
"alakasız","Yağız Sabuncuoğlu: “Oğuz Aydın, Fenerbahçe ile anlaştıktan sonra oyuncu tarafına Galatasaray'dan 1-2 telefon daha gitti 'nedir bu durum' diye..”"
"alakasız","göze alamıyorsa, göze alan bulunur. insanları bu kadar gözünüzde büyütmeyin."
"alakasız","cabalamayan erkekten daha kötü bi sey varsa o da cabalıyormus gibi gorunup aslında hicbir sey yapmayan erkektir"
"alakasız","Aslan,yay,ikizler’in anlamsız esprileri ve hayatı hep pozitiften yakalayıp devam etmelerini hiç konuşmuyoruz."
"alakasız","#inveo da her şey hazır bir hacim gelse süper olacak hisselerde hacim yok"
"alakasız","ben odtu yazardim da cok komunist var orada be okunmaz (esit agirlik 300k bir kardesimizin yorumu"
"alakasız","yaratılış şeklimiz çok ilginç mesela bileğimiz var ve bi şey takınca güzel duruyo ??? hayret bi şey cidden ne alaka yani süper"
"alakasız","Evden çıkıp ""kütüphaneye gitmeyi hak etmek"" için ev işi yapıyorum. Erkekler bunun ne olduğunu anlamayacaktır tabii"
"alakasız","3 kişiye evleneceği tarihi öngörmek istiyorum, etkilesim yeterlidir"
"alakasız","#eregl  2,5 dolara kadar listemdesin."
"alakasız","George Orwell’ın “Zeki bir insana en büyük işkence, cahillerin tercih ettiği düzende yaşamaktır.” dediği yerdeyim."
"alakasız","seni minik bebeği gibi hissettirip tüm sorunlarında kapı gibi yanında duran kisi >>>"
"alakasız","Sıradaki ben olabilirim, sen olabilirsin, en yakın arkadaşın olabilir. Birimiz güvende değilse hiçbirimiz güvende değil."
"alakasız","ordan bakinca her sey süper gözüküyo olabilir cünkü her sey süper"
"alakasız","seninle hayat sabah erkenden denize gitmek icin yola cıkmak gibi"
"alakasız","9 günlük tatilden sonra isyerindeki bilgisayarın sifresini bile unutmusum"
"alakasız","Önüne boş kağıt koysan adını soyadını yazamayacak insanlar, çakarlı makam aracına binecek diye 30 sene çalışıp emekli olanlar 12 bin 500 TL'ye mahkum oldu iyi mi?"
"alakasız","Bir ülkenin gelişmişliğinin veya gelişmemişliğinin en önemli iki ayağı eğitim sistemi ve adaletidir."
"alakasız","Son bir kaç yılda halka arz edilmiş şirketlerin çoğu arz fiyatının da altına düşmüştü. Dip oluşumlarını yapıp, dönüşe başlayan şirketler var. İhtiyaç dışı bir parayı 2-3 tanesine atıp tam üzerine yatmalık."
"alakasız","Kadir ezildi ve nişanlısının Nişan görüntüleri orada olmak isterdiiiiim #kadirezildi"
"alakasız","kaç gündür adamın nişanlısını yerden yere vurdular somurtuyo gülmüyor kadire pas vermiyor diye yani şaka gibisiniz yeni gelinin kelime anlamını yitireli çok oldu biliyorum ama herkes sizin sosyal medyada gördüğünüz gelinlere benzemek zorunda değil #kadirezildi"
"alakasız","Seda Bakan’ın sadece şu sahnesi bile Tuba Büyüküstün’ün kariyerini çiğ çiğ yer. Teşekkürler."
"alakasız","Seda konuşurken mimiklerine bakın... Tuhaf ve rahatsız edici"
"alakasız","yunan adalarından dump atan kızların storylerinin içinde bizimkine denk gelenlerin karşılaştığı manzara"
"alakasız","Sokaklarımızın daha güvenli olması için Yasaya Evet Diyorum. Mama lobisi ve taşeronlarına da gereği yapılsın ! Sokak Köpekleri Toplatılsın __ LC Waikiki Polis ahlaksız Beypazarı Merih Yunan Hagi Sera Kadıgil TL'ye"
"alakasız","Gezencan isimli Türk gezgin, Yunan balıkçıyla arasında geçen diyaloğu paylaştı: “Türkiye ile savaş çıkarmak deliliktir.”"
"alakasız","Ofise klima taktırdım yoldan geçen kankiler bir saat uğrayıp uyuyor kurumsallaşmamın önündeki en büyük engel bunlar"
"alakasız","Aşırı sıcakların, ""Ruh sağlığını"" olumsuz etkilediği açıklandı."
"alakasız","Melis İşiten: Aynı masada oturduğum bir kadın sevgilime asılırsa hoşuma gider."
"alakasız","Ali Koç: ""Bir rakibimiz var bir gün beyaz dediğine ertesi gün siyah diyor. Bir gün desteklediğini ertesi gün satıyor."""
"alakasız","50 yıl önce bugün Türk’ün sahipsiz olmadığını ispatlamak için Kıbrıs Barış Harekâtı kararı alındı."
"alakasız","Ali Koç: ""En-Nesyri'yi çok istiyorduk. Hala istiyoruz ama sabrımız taşmak üzere."""
"alakasız","Arda Turan: ""Manchester City gibi oynayabilecek takım kurmak istiyorum."""
"alakasız","#SONDAKİKA | Moody's Türkiye'nin kredi notunu 2 basamak artırarak B3 seviyesinden B1 seviyesine yükseltti."
"alakasız","Moody's, tarihte ilk defa Türkiye'nin kredi notunu 2 basamak birden artırdı."
"alakasız","Bugün dünya genelinde yaşanan sorun nedeniyle bir buzdolabı mavi ekran verdi."
"alakasız","Antalya'da bir kişi, otelde kaldığı odanın kliması yaptırılmayınca yatağını yemekhaneye taşıdı."
"alakasız","Donald Trump'ın Twitch banı açıldı."
"alakasız","Antalya'da suya yüzde 446 zam geldi."
"alakasız","İstanbul Avcılar'da iki sarhoş arkadaş yol ortasında kavga etti."
"alakasız","Trump'ın tetikçisi Thomas Matthew Crooks'un, suikast girişiminden önce telefonundan p*rno izlediği ortaya çıktı. (NYP)"
"alakasız","Donald Trump, kendisine yapılan suikast girişimi sırasında kızını korumak isterken hayatını kaybeden itfaiyecinin üniformasına sarıldı."
"alakasız","İngiltere Futbol Federasyonu: ""Milli takımı yönetecek teknik direktör arıyoruz."""
"alakasız","#SONDAKİKA | Timur Cihantimur, ABD'de kaldığı cezaevinde telefon sırası beklerken 3 kişi tarafından saldırıya uğradı. Timur Cihantimur'un dudağı patladı ve dişi kırıldı. (VOA | Mehmet Sumer)"
